UID,Timestamp,Status,Videos Count,Query,Random Topic,Augmented Query 1,Augmented Query 2,Time to copy audio,Time to load and transform video,Time to load and transform audio,Time to load and transform text,Time to get ImageBind inputs,Time to get ImageBind embeddings,Video ID 1,Video Value 1,Video Selected 1,Video ID 2,Video Value 2,Video Selected 2,Video ID 3,Video Value 3,Video Selected 3,Video ID 4,Video Value 4,Video Selected 4,Video ID 5,Video Value 5,Video Selected 5,Video ID 6,Video Value 6,Video Selected 6,Video ID 7,Video Value 7,Video Selected 7,Video ID 8,Video Value 8,Video Selected 8,Video ID 9,Video Value 9,Video Selected 9,Video ID 10,Video Value 10,Video Selected 10,Video ID 11,Video Value 11,Video Selected 11,Video ID 12,Video Value 12,Video Selected 12,AvScore
117,2024-06-17 18:27:57.973,not_blacklisted,8,The Treaty of Versailles after World War I,Psychology of decision making.\,Psychology of decision making in risk-averse individuals at work.,Decision-making psychology in startup businesses.,0.9469902515411377,21.555112838745117,1.1125831604003906,0.24434828758239746,23.860515832901,0.07598733901977539,9Q-V13qy9r8,0.24408499896526337,true,u6I7FHS9kbg,0.3301176428794861,true,buq1F5THt2c,0.23933467268943787,true,JGRHYVeqDBU,0.27171802520751953,true,5gxDBMLjYwY,0.29798072576522827,true,fBT8Ffzmp-c,0.27658048272132874,true,iY1sSmLg33k,0.21084821224212646,true,JvOuFLey17U,0.21858617663383484,true,7ck-DdLSHGA,0.09581354260444641,true,II83BWKV0LU,0.19558599591255188,true,lmCHr81EVP4,0.16500350832939148,true,,,,0.43
31,2024-06-17 18:30:48.093,not_blacklisted,8,Overview of jazz music evolution,Football programs to involve youth in sports\,"Customize ""Youth football programs in Los Angeles, focusing on underprivileged communities.",La Liga junior academies,0.9187462329864502,17.922255277633667,1.3095824718475342,0.11260461807250977,20.264897108078003,0.07068204879760742,1Bteei8fkIk,0.20207399129867554,true,3yyC_QfhB30,0.2859865427017212,true,3O53lMqy70o,0.17538201808929443,true,qwktVM2WAp4,0.24345064163208008,true,-puAop9KHyM,0.21048367023468018,true,NJxuAmzBVY0,0.33814680576324463,true,QOcPTbN9ZF4,0.26657435297966003,true,jlN_AA7sJF4,0.19816604256629944,true,43p3gRhthjE,0.1702110469341278,true,5oJ0dl8e-T0,0.21633699536323547,true,SXXKjPmBWfY,0.2579476833343506,true,,,,0.43
117,2024-06-17 18:36:52.420,not_blacklisted,8,Differences between graphic novels and traditional comic books,The history of dominance and change of leading world powers\,Global rise and fall of imperial powers in history.,"Chinese, British, and American Empires: Rise and Fall of Global Dominance.",1.0848016738891602,17.411360263824463,1.220397710800171,0.2118237018585205,19.929945945739746,0.07625484466552734,vd8tLD6SxQE,0.04660433903336525,false,5Hq_U_7JSuo,0.1303187608718872,false,1FkERylSfeQ,0.10125720500946045,true,cfr4W29iahM,0.2739312946796417,true,VJRsuWrHFj8,0.20918278396129608,true,PjelBJK-tgM,0.16399523615837097,true,XtKmUenHcp8,0.18558743596076965,true,7Y4ZkdHxxc0,0.17037656903266907,true,gRYgrnwRNoU,0.23642973601818085,true,ViwWDRbZss4,0.27371448278427124,true,S1kt7dsN7K8,0.17473247647285461,false,v0HfafdXF44,0.17367349565029144,true,0.42
10,2024-06-17 18:39:29.092,not_blacklisted,8,Bird migration patterns,The effect of meditation on stress.\,Mindfulness techniques for business executives in NYC.,Impact of transcendental meditation on corporate employees in New York.,0.8951272964477539,14.497875690460205,1.1140928268432617,0.19807171821594238,16.707169771194458,0.07023501396179199,dRvb7YyFRV0,0.1289166808128357,true,pisPYf_gxuw,0.18925043940544128,true,fQDtU9aW2WQ,0.1254877746105194,true,I4Wkl52psqU,0.19526958465576172,false,_FSS8YQ25uI,0.3118816316127777,true,_1IcMr1JSrE,0.17778733372688293,true,vsickZttXyo,0.24480876326560974,false,XXB3RLPfiK8,0.23380111157894135,true,pSk7gbrs6eE,0.27026456594467163,false,TlX0X3H4-Rc,0.26945960521698,false,HEXDvnERuKY,0.280337929725647,false,,,,
216,2024-06-17 18:41:32.922,not_blacklisted,8,Performance Profiling and Optimization,How to master the technique of photography on the street.\,"Master low-light street photography in New York City, capturing candid moments.",How to capture candid moments in New York City street photography.,0.9065899848937988,17.71097993850708,1.3212127685546875,0.2177734375,20.15819239616394,0.07518720626831055,tJiTHNGXKQo,0.2577141523361206,false,LepafkLR41Q,0.22630970180034637,false,Kx8D9mckRM0,0.12235216051340103,true,8f0PKC9B0Rg,0.26538780331611633,true,CL5qLXld8es,0.30951982736587524,true,yAMK39FeqcY,0.2829204201698303,true,ctpo5xWtz6c,0.10273148119449615,false,n1t2lTZRvpA,0.27863216400146484,true,JDNZz1cxK3k,0.1521664559841156,true,zu96WGhDKQA,0.3283177614212036,true,6OL8LUcYxKc,0.26113009452819824,true,GSRog-Ar-SY,0.3132193684577942,true,0.38
166,2024-06-17 18:44:06.125,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-17 18:44:54.601,not_blacklisted,8,The process of photosynthesis,How to make a craft from plastic.\,Create a plastic bottle kite,Make a plastic boat with recycled materials at the beach.,0.9840826988220215,17.991567850112915,1.6241533756256104,0.1515192985534668,20.753201007843018,0.07683396339416504,hxku_k3dLvM,0.3525349497795105,false,55LDuHOi840,0.3614698350429535,true,y0Y67oGWk6c,0.24503052234649658,false,gquwMiHAPbc,0.27475953102111816,false,aAn0xJO5muo,0.24126261472702026,false,34pQ_ITn6zE,0.2706562280654907,true,wqD8QXoGzf4,0.358242005109787,false,nOYWcF1GdAM,0.3016654849052429,true,Lsqqsj7kVns,0.3380083441734314,true,U89OydOwVTw,0.3436313271522522,false,6s8t7-a__Q8,0.24413906037807465,true,Depww8N-xNY,0.3090553283691406,true,
166,2024-06-17 18:46:05.041,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-17 18:47:58.051,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-17 18:53:40.990,not_blacklisted,8,Development of transportation technology,Environmental consequences of man-made disasters and accidents\,Environmental impact of Chernobyl accident,"Can you please provide a specific example or scenario within the broader topic of ""Environmental consequences of man-made disasters and accidents""? I can then create a variation of the topic",1.0059394836425781,16.872649908065796,1.2230701446533203,0.13112163543701172,19.23447275161743,0.07598233222961426,FvSaSPq2-5w,0.2481306493282318,true,vFWoe-ATX2Q,0.124228835105896,true,b6osz_q2gNw,0.1943972110748291,false,W5FVUPO_lvU,0.15970933437347412,false,prqm-ItBbhA,0.22846455872058868,true,ZHVqZ9UpFZs,0.2299910932779312,true,uF3oOWIwyps,0.26905548572540283,true,WqbdZpgR3NM,0.29297512769699097,true,NX3Q_5fZEX4,0.2527577579021454,true,JWrYhTVskX8,0.19980406761169434,false,vrj9f2_-gnU,0.24056771397590637,true,tIm4TVF8i1s,0.21563215553760529,false,0.43
166,2024-06-17 18:55:11.601,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-17 18:59:22.542,not_blacklisted,8,Bash Scripting Basics,How to choose travel equipment.\,Best travel backpack for hiking in the Rockies.,How to select travel gear for hiking in the Himalayas.,0.9539675712585449,18.269699573516846,1.2452714443206787,0.1977541446685791,20.668461084365845,0.07526803016662598,fH1xeyc2l70,0.20369483530521393,true,6sqMnvJ4Em8,0.2847321033477783,true,0yJy_flCk74,0.22098979353904724,true,wfzPSg2WZtM,0.27829617261886597,true,rhUbl7lfUlw,0.2644283175468445,true,zP2kDFQoeaw,0.27567875385284424,true,pgj1YbVbJ6Q,0.2201135903596878,true,w3HaC9NBLc8,0.2306968867778778,true,vh_8WH7579E,0.15699364244937897,false,VfwDZpz1eCc,0.31384098529815674,true,uUt6avRmFf8,0.17466115951538086,true,uBXbtsNKS80,0.202894389629364,true,0.40
216,2024-06-17 19:05:56.671,not_blacklisted,8,Notable Classical Guitar Pieces,The influence of culture and values on startup success\,Los Angeles startup culture vs Silicon Valley values.,Culture and Values' Impact on Silicon Valley Startups,0.9579412937164307,16.98723864555359,1.3785076141357422,0.12364315986633301,19.44918155670166,0.07500004768371582,uxXFdjBckgU,0.17005261778831482,true,3O5-ysxA3QU,0.1541939377784729,true,1gV19njWSJs,0.23201459646224976,true,dpCpChqzQ6s,0.2822377681732178,true,-UCNADMOuwU,0.13987569510936737,true,z_JxhnvCoOQ,0.22500690817832947,false,32UVqQ2dw80,0.12934689223766327,false,XBRv47MWRBA,0.13500338792800903,false,_uBYoDkI-SY,0.13313984870910645,true,xy4WdRfDyTs,0.17933577299118042,true,vautAVoyTso,0.22823041677474976,true,D_r9abinLBk,0.09839511662721634,true,0.40
254,2024-06-17 19:10:56.452,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-17 19:26:13.775,not_blacklisted,8,"""The symbolism behind Superman",Reviews of individual endurance races in biathlon.\,Reviews of specific biathlon endurance races by location.,"Biathlon endurance race reviews by name, type, location.",0.7228200435638428,9.548670768737793,0.7650909423828125,0.18425631523132324,11.222249031066895,0.0651845932006836,0BTzXgEb2eU,0.262125700712204,true,Fc1Ql2H4gM0,0.2726202607154846,false,EkyHPSJmz_4,0.2659094035625458,false,r4GTrG4bSXo,0.19449549913406372,true,yERYaOcih8s,0.23101483285427094,false,SE643fFtxww,0.2105713188648224,false,KxzvpOl-vAk,0.28095829486846924,false,ku2Ih1Mwo3o,0.25993984937667847,false,aV40z6drSnA,0.24333176016807556,false,,,,,,,,,,
39,2024-06-17 19:30:29.565,not_blacklisted,8,Restoration of antique pianos,"Design for gastronomy and cooking: kitchen spaces, table settings, cooking classes\","Mediterranean-inspired kitchen upgrade, Italian cooking classes in Tuscany, coastal-style table settings.",,1.0374534130096436,17.309109449386597,1.2349529266357422,0.2022254467010498,19.785358905792236,0.07423877716064453,DKfe53UaNr8,0.17277425527572632,true,nTFiOMbIcz8,0.280027836561203,true,ZREQKlhgnmI,0.2784479558467865,false,FvAsaTsHvx4,0.14576278626918793,true,uuXbV20ArZc,0.10762696713209152,false,uhubjBmPLJ4,0.27473437786102295,true,k0EHpORT5Ms,0.26017290353775024,true,gyqiXQgadV0,0.23875229060649872,true,97bDKZ9PLVQ,0.16918805241584778,true,RIlhj2p3X1I,0.19492214918136597,true,b747tkTq3Oo,0.25241819024086,false,Yom0tDuwhTg,0.11355237662792206,true,0.41
31,2024-06-17 19:36:22.304,not_blacklisted,8,Innovations in animation technology for cartoons,Intermolecular interactions\,Hydrogen bonding in DNA double helix,"\uc0\u55357 \u56590  ""Intermolecular forces in hydrocarbon chains",0.999652624130249,18.84520649909973,1.4294955730438232,0.22312569618225098,21.499149799346924,0.07649469375610352,9YwdeEDrfPI,0.35093772411346436,true,xwKk3x5HJE4,0.2419596016407013,true,X5UD_m86m9Q,0.2774454355239868,false,zDVDoWpdrxg,0.27626729011535645,true,YrxuA3Yu3eo,0.2605433464050293,true,lkK11kFLi2k,0.27767080068588257,true,XSRa9P-xJl0,0.26374518871307373,false,pAnPIdSjGgc,0.24616287648677826,true,zOvnu0KYyxo,0.21449825167655945,true,S8QsLUO_tgQ,0.3920339047908783,true,-M3VrYaCZWQ,0.2829616069793701,false,NJC0Oj-JSo0,0.2930210828781128,true,0.45
166,2024-06-17 19:40:11.646,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-17 19:44:39.174,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-17 19:47:00.951,not_blacklisted,8,Historical Development of the Flute,FIFA World Cup: The History of Fan Songs\,\uc0\u55356 \u57270 FIFA World Cup Fan Songs: Global Hits from 1930 to Now\u55356 \u57269,Iconic Fan Songs in FIFA World Cup History,0.9675986766815186,17.59216833114624,1.6278741359710693,0.23798346519470215,20.42752957344055,0.07628941535949707,VflJdwn1hGA,0.2139689028263092,false,PFBCFWqfBxg,0.32787203788757324,false,Yi4wYBOYbqc,0.315351665019989,true,ca_aZ5811bE,0.19994695484638214,true,RVQkHc2G7bA,0.2851472496986389,true,lBH2YewtdfM,0.29224470257759094,true,ZjnZ6_e2OQY,0.17556969821453094,true,peSY3z1N9qA,0.20753848552703857,false,z5xlSHC5gKM,0.2523740828037262,true,cLP62iQl4uY,0.2661857306957245,true,mWNn8J9-F00,0.32102301716804504,true,VLZdzIFlZJE,0.35564905405044556,true,0.40
216,2024-06-17 19:54:02.730,not_blacklisted,8,Famous inventors and their inventions,Energy systems and mixed energy sources\,"Offshore Wind, Solar Panels, Hydroelectric, Nuclear Fusion, Geothermal, and Biomass energy integration in New England.",Solar-Wind-Geothermal Integration in California's Inland Empire,0.9700920581817627,17.9406476020813,1.1787700653076172,0.12773990631103516,20.219032049179077,0.07520842552185059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-17 19:54:54.663,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-17 19:59:06.339,not_blacklisted,8,Space exploration missions to Mars,Control over international terrorism: cooperation between intelligence services of different countries.\,"CIA, MI6, BND collaboration on Middle East terrorism threat.",Cooperation between CIA and Mossad in dismantling Al-Qaeda in Afghanistan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-17 19:59:23.077,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-17 19:59:29.208,not_blacklisted,8,Life cycle of a star,Lessons on skating technique and improving agility for beginner hockey players\,,,1.089198112487793,18.298560857772827,1.39454984664917,0.14708590507507324,20.93107843399048,0.07465171813964844,InmAdoESaks,0.13108588755130768,true,pIIilL5JesI,0.24019736051559448,true,kUMQd30Xrhk,0.09687293320894241,true,h0i9YplHK8M,0.17370781302452087,false,xD4QxtGyWKQ,0.21242068707942963,true,hPVY4xp17HU,0.23163741827011108,true,EpaKGe8IXL8,0.24657787382602692,true,Z1W-_rutQbI,0.1956327259540558,false,-rSQ0e4UEaQ,0.13719214498996735,true,-Px4gHYq9uQ,0.19376006722450256,true,BNayMlHdfJM,0.14830297231674194,true,9gJ68ZYkA40,0.08732956647872925,true,0.39
87,2024-06-17 20:02:34.775,not_blacklisted,8,Types of ancient writing systems,Aviation innovations and latest technologies\,Hybrid-Electric Comac C919 in Shanghai,,1.5378589630126953,11.610106706619263,0.9419970512390137,0.1789102554321289,14.270247220993042,0.06184244155883789,KoitAEUK1s4,0.22311414778232574,false,627VrHuVvbo,0.20068888366222382,true,-i92T_-QGlU,0.21866923570632935,true,PlgBTvnDnmU,0.17377415299415588,true,U_BGTQDhrDA,0.25336042046546936,true,wz6oNAw32xc,0.32591432332992554,false,uAE3luhjqjg,0.2846364974975586,true,LqAXJErrEug,0.31543534994125366,false,KjrT8KRbOgk,0.2351643443107605,false,,,,,,,,,,
166,2024-06-17 20:14:07.109,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-17 20:14:50.318,not_blacklisted,8,Password Management Best Practices,"""Adventure in Sweden: Stockholm, Gothenburg and Swedish forests""\","Sweden exploration: Abisko, Gothenburg, Stockholm's archipelago, Swedish Lapland.","Exploring Swedish history: Skokloster Castle, Drottningholm Palace, and \'d6land's Viking trails.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2024-06-17 20:15:04.026,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-17 20:15:46.001,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-17 20:21:22.472,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-17 20:22:06.415,not_blacklisted,8,The significance of Kryptonite in Superman lore,History of the English Premier League: from creation to the present day\,"\uc0\u55356 \u56812 \u55356 \u56807  English Premier League history, from founding to current champions.","\uc0\u55356 \u57286  English Premier League's evolution from 1992 to today, focusing on memorable titles and clubs.",2.3688716888427734,21.953272104263306,1.5966434478759766,0.12552189826965332,26.078614711761475,0.07416439056396484,zihSYqiUDsE,0.3162705898284912,true,YEokkb0RbDg,0.23236873745918274,true,fSLFJIn9mes,0.2316352277994156,true,yUD84UVIwfM,0.2016080617904663,true,mXlxevinQcM,0.13833288848400116,true,YiBM6-nnIfE,0.24600712954998016,true,E8KqE4Mm2KA,0.2475944310426712,true,G2QdFWFIbeo,0.2428019791841507,true,QFRkRjld6Co,0.20441104471683502,false,i5-aMH3BV7I,0.27825093269348145,true,LmHBZXo4PEc,0.17199814319610596,true,Ks7kq7lzD_o,0.16372932493686676,true,0.46
141,2024-06-17 20:33:00.753,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-17 20:33:38.412,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-17 20:34:45.378,not_blacklisted,8,Troubleshooting Common Hardware Issues,Environmental problems and solutions in Africa: conservation and sustainable development\,Environmental Solutions for Nairobi: Green Initiatives and Sustainable Urban Design,Namibia desert ecology: challenges and opportunities,0.9414515495300293,24.259188890457153,1.324540138244629,0.2792961597442627,26.806036710739136,0.07494759559631348,RlG0u2gx7HQ,0.2373976856470108,true,MM4rOKG1bis,0.23599468171596527,false,XU8493eN-jk,0.2630952000617981,false,1R21xl3pLiA,0.31216782331466675,true,BQo-Ga71-GM,0.156424880027771,true,26DIPxm28lI,0.2670028805732727,true,otXY4TfipoE,0.30055975914001465,false,bB5QxgPKeiQ,0.28987258672714233,true,eSRXcsRiByA,0.22809359431266785,true,pV0J1bqu4Qs,0.26185837388038635,true,1zT9FxiiDUE,0.0665886178612709,false,xm9QSDUst28,0.1970086395740509,true,0.42
199,2024-06-17 20:36:23.631,not_blacklisted,8,Debugging and Profiling in Python,Interviews with biathletes about their careers and achievements.\,Biathletes' perspectives: Elite athletes share career milestones.,Interviews with Olympic biathletes on career accomplishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-17 20:36:43.858,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-17 20:37:56.547,not_blacklisted,8,Use of Mandolins in Folk Music,DIY ideas for creating unique crafts from natural materials.\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43
166,2024-06-17 20:46:25.422,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-17 20:59:45.576,not_blacklisted,8,Major world trade routes,"Cute moments with baby animals: puppies, kittens, small animals.\","Adorable baby animal encounters - puppies, kittens, exotic creatures.","Moments of baby lambs playing at meadowside."" (10 words, but captures specific elements)",0.8461246490478516,16.608962535858154,1.2064898014068604,0.14525818824768066,18.808228492736816,0.07106590270996094,H7sKgY_pt4A,0.178157240152359,true,AqGxeWTC3tU,0.263387531042099,false,gZFilkm0eTQ,0.3077215552330017,true,pqzkgJ1sZNk,0.27209728956222534,true,oopN-IjSc50,0.291009783744812,true,x0le6j-yPdI,0.267305463552475,false,C3qHZk1VWFk,0.28575021028518677,true,X5OCHWlfMEY,0.2313559204339981,true,cgQ9SdXZ9v8,0.24830642342567444,true,dUHVdH9R7OI,0.3049244284629822,false,ZEefuWfTcSs,0.26781636476516724,true,,,,0.37
8,2024-06-17 21:05:59.029,not_blacklisted,8,Basics of blockchain technology,Swimming and skin health: the effect of water on skin condition.\,"Can you provide me with a more specific variation of the topic ""Swimming and skin health: the effect of water on skin condition.""?",Saltwater's impact on Caribbean divers' skin.,0.9131138324737549,17.272237062454224,1.3152315616607666,0.1898200511932373,19.691972255706787,0.07445716857910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-17 21:06:45.548,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-17 21:07:23.961,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-17 21:14:29.726,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-17 21:20:46.542,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-17 21:29:52.124,not_blacklisted,8,Famous pirate legends,Mimicry and camouflage in nature\,\uc0\u55356 \u57119 Camouflage in Amazonian rainforests: poison dart frogs and leaf insects.\u9968 \u65039,"Can you provide a specific example or variation of the topic ""Mimicry and camouflage in nature"" that is more specific and no",2.175710439682007,17.643341779708862,1.2040996551513672,0.13390183448791504,21.221991300582886,0.07018613815307617,Uo1a2Cw_2ZQ,0.3123466968536377,true,iumw-d6tRiI,0.2635360062122345,true,VrHsFDDzu1U,0.33103570342063904,true,-8PuxKh34sE,0.258142352104187,true,Z7raGwK-A3Y,0.27487674355506897,true,2v8_PdGn20s,0.26292917132377625,false,JFHN0cYvNls,0.22429606318473816,true,VSbUuwzqfKg,0.2712208032608032,true,JxzRTiSB0d8,0.23920853435993195,true,2JhlJOBVPaQ,0.25762999057769775,false,FYyUrS0BcXc,0.22131465375423431,false,,,,0.42
10,2024-06-17 21:50:09.405,not_blacklisted,8,History of jazz music,Lifehacks for creating unique and original photos\,"Seaside selfies with bokeh, sunset silhouettes, and city skyline panoramas for exceptional visual narrative","Create a variation of topic `Lifehacks for creating unique and original photos` to be more specific, using particular names, types, location or scene, etc., but not longer than 8 words. Do not",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-17 21:50:25.054,not_blacklisted,8,Notable Harp Compositions,Psychology of success: how to achieve your goals.\,,,0.9047341346740723,16.775339365005493,1.2458202838897705,0.1971454620361328,19.12471032142639,0.0697183609008789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
